playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8480947,2024,Kevin Lankinen,VAN,G,all,42,149676.0,107.06,106.0,2408.0,82.19,111.0,302.41,217.0,1232.55,1103.0,39.89,5.0,680.71,574.0,493.36,700.0,102.11,1297.0,305.0,106.0,34.77,38.44,33.85,49.0,33.0,24.0,700.0,0.0,0.0
8480947,2024,Kevin Lankinen,VAN,G,5on5,42,123296.0,72.41,75.0,1906.0,58.25,77.0,242.86,174.0,947.74,835.0,32.38,3.0,521.73,448.0,391.59,545.0,69.77,1036.0,221.0,62.0,26.23,28.55,17.63,39.0,26.0,10.0,587.0,0.0,0.0
8480947,2024,Kevin Lankinen,VAN,G,4on5,42,12279.0,24.61,17.0,332.0,17.19,27.0,41.01,34.0,189.37,176.0,1.07,1.0,109.27,89.0,58.21,90.0,22.64,166.0,59.0,32.0,5.07,7.01,12.53,3.0,3.0,11.0,75.0,0.0,0.0
8480947,2024,Kevin Lankinen,VAN,G,5on4,42,10436.0,2.27,2.0,47.0,1.7,2.0,4.46,3.0,28.68,31.0,5.09,0.0,10.45,3.0,21.07,31.0,2.26,32.0,6.0,3.0,0.84,0.76,0.66,0.0,2.0,0.0,6.0,0.0,0.0
8477484,2024,Spencer Martin,CAR,G,other,9,802.0,2.02,1.0,15.0,0.76,2.0,1.73,3.0,9.39,7.0,0.3,0.0,4.7,5.0,2.39,1.0,1.72,2.0,5.0,5.0,0.11,0.55,1.36,0.0,0.0,1.0,3.0,0.0,0.0
8477484,2024,Spencer Martin,CAR,G,all,9,24959.0,18.46,27.0,354.0,14.31,19.0,47.35,35.0,200.91,175.0,7.37,0.0,110.26,81.0,78.63,114.0,17.72,196.0,57.0,23.0,5.5,6.73,6.24,11.0,7.0,9.0,78.0,0.0,0.0
8477484,2024,Spencer Martin,CAR,G,5on5,9,19543.0,13.86,19.0,273.0,10.12,12.0,38.16,26.0,155.63,134.0,5.5,0.0,85.22,60.0,61.37,97.0,13.47,154.0,45.0,15.0,4.49,5.37,4.0,8.0,5.0,6.0,59.0,0.0,0.0
8477484,2024,Spencer Martin,CAR,G,4on5,9,2103.0,1.71,5.0,49.0,3.08,4.0,6.22,5.0,27.88,26.0,0.09,0.0,17.6,13.0,9.34,12.0,1.69,31.0,7.0,1.0,0.61,0.81,0.29,2.0,2.0,1.0,10.0,0.0,0.0
8477484,2024,Spencer Martin,CAR,G,5on4,9,2511.0,0.81,2.0,14.0,0.3,1.0,1.12,1.0,7.26,7.0,1.44,0.0,2.37,2.0,5.14,4.0,0.79,8.0,0.0,2.0,0.22,0.0,0.58,1.0,0.0,1.0,4.0,0.0,0.0
8482783,2024,Aleksei Kolosov,PHI,G,other,15,1491.0,3.55,5.0,47.0,1.92,3.0,5.71,3.0,28.09,22.0,0.4,0.0,13.23,9.0,12.68,18.0,3.2,24.0,11.0,3.0,0.98,1.34,1.24,3.0,0.0,2.0,9.0,0.0,0.0
8482783,2024,Aleksei Kolosov,PHI,G,all,15,46986.0,39.32,45.0,809.0,26.43,37.0,94.35,65.0,397.58,347.0,12.5,2.0,212.83,165.0,159.88,234.0,37.54,400.0,102.0,44.0,12.62,12.78,13.92,17.0,8.0,20.0,263.0,0.0,0.0
8482783,2024,Aleksei Kolosov,PHI,G,5on5,15,40666.0,27.32,32.0,671.0,20.18,29.0,77.58,56.0,315.95,272.0,11.13,1.0,171.3,126.0,128.1,192.0,26.34,330.0,77.0,28.0,10.28,9.56,7.49,14.0,6.0,12.0,236.0,0.0,0.0
8482783,2024,Aleksei Kolosov,PHI,G,4on5,15,2436.0,8.07,8.0,83.0,4.09,5.0,10.26,5.0,47.39,45.0,0.16,0.0,26.43,29.0,14.55,18.0,7.64,39.0,13.0,13.0,1.13,1.74,5.2,0.0,2.0,6.0,18.0,0.0,0.0
8482783,2024,Aleksei Kolosov,PHI,G,5on4,15,2393.0,0.37,0.0,8.0,0.24,0.0,0.79,1.0,6.16,8.0,0.82,1.0,1.89,1.0,4.56,6.0,0.36,7.0,1.0,0.0,0.23,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478492,2024,Ilya Samsonov,VGK,G,other,27,1831.0,4.07,1.0,52.0,2.27,2.0,5.22,5.0,26.34,18.0,0.38,0.0,15.87,16.0,6.68,11.0,3.67,17.0,12.0,6.0,0.74,1.36,1.98,0.0,1.0,0.0,17.0,0.0,0.0
8478492,2024,Ilya Samsonov,VGK,G,all,27,97240.0,76.34,76.0,1537.0,53.7,94.0,199.15,148.0,803.53,687.0,29.0,0.0,428.32,370.0,309.96,407.0,71.94,801.0,205.0,90.0,22.9,25.52,27.92,32.0,28.0,16.0,441.0,4.0,2.0
8478492,2024,Ilya Samsonov,VGK,G,5on5,27,85293.0,59.77,56.0,1311.0,44.22,78.0,174.83,132.0,685.37,589.0,25.29,0.0,362.94,307.0,270.62,363.0,56.64,703.0,167.0,67.0,19.34,21.26,19.16,29.0,20.0,7.0,374.0,4.0,2.0
8478492,2024,Ilya Samsonov,VGK,G,4on5,27,4978.0,10.53,15.0,147.0,6.31,12.0,16.19,9.0,74.53,61.0,0.36,0.0,43.77,42.0,22.7,24.0,9.95,67.0,22.0,13.0,2.45,2.49,5.59,1.0,6.0,8.0,45.0,0.0,0.0
8478492,2024,Ilya Samsonov,VGK,G,5on4,27,5138.0,0.6,1.0,15.0,0.39,0.0,1.25,1.0,9.28,9.0,2.95,0.0,2.82,2.0,6.69,8.0,0.59,9.0,2.0,1.0,0.16,0.2,0.23,1.0,0.0,0.0,3.0,0.0,0.0
8480819,2024,Jakub Skarek,NYI,G,other,2,126.0,0.17,0.0,2.0,0.08,1.0,0.39,1.0,1.42,2.0,0.0,0.0,0.65,0.0,0.66,0.0,0.16,1.0,1.0,0.0,0.03,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480819,2024,Jakub Skarek,NYI,G,all,2,4569.0,2.61,5.0,73.0,2.45,5.0,8.73,8.0,35.26,39.0,1.7,0.0,21.05,14.0,14.87,19.0,2.57,38.0,13.0,0.0,1.17,1.44,0.0,2.0,3.0,0.0,22.0,0.0,0.0
8480819,2024,Jakub Skarek,NYI,G,5on5,2,3927.0,2.06,4.0,63.0,2.06,4.0,7.46,5.0,29.84,31.0,1.56,0.0,17.67,14.0,12.66,16.0,2.04,33.0,10.0,0.0,0.96,1.1,0.0,1.0,3.0,0.0,20.0,0.0,0.0
8480819,2024,Jakub Skarek,NYI,G,4on5,2,132.0,0.3,1.0,7.0,0.28,0.0,0.79,2.0,3.22,5.0,0.01,0.0,2.51,0.0,0.98,2.0,0.29,4.0,1.0,0.0,0.18,0.12,0.0,1.0,0.0,0.0,2.0,0.0,0.0
8480819,2024,Jakub Skarek,NYI,G,5on4,2,384.0,0.08,0.0,1.0,0.03,0.0,0.09,0.0,0.78,1.0,0.12,0.0,0.22,0.0,0.57,1.0,0.08,0.0,1.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480313,2024,Logan Thompson,WSH,G,other,38,4469.0,11.38,9.0,150.0,5.93,7.0,15.33,14.0,78.58,70.0,1.49,1.0,47.65,43.0,23.0,32.0,10.53,64.0,29.0,13.0,2.64,3.74,5.01,1.0,3.0,5.0,44.0,0.0,0.0
8480313,2024,Logan Thompson,WSH,G,all,38,136548.0,116.69,88.0,2332.0,79.81,139.0,292.18,231.0,1198.82,1053.0,40.23,3.0,639.79,517.0,460.71,653.0,110.03,1184.0,307.0,139.0,34.5,38.27,43.92,34.0,26.0,28.0,702.0,0.0,0.0
8480313,2024,Logan Thompson,WSH,G,5on5,38,113518.0,86.77,61.0,1879.0,61.23,112.0,242.76,186.0,956.73,829.0,32.19,0.0,501.79,407.0,375.77,535.0,81.72,958.0,240.0,103.0,27.7,30.09,28.97,31.0,20.0,10.0,578.0,0.0,0.0
8480313,2024,Logan Thompson,WSH,G,4on5,38,9616.0,15.36,15.0,257.0,11.29,18.0,29.44,29.0,133.72,123.0,0.83,1.0,80.68,58.0,42.71,63.0,14.63,135.0,30.0,19.0,3.35,3.43,8.59,2.0,2.0,11.0,73.0,0.0,0.0
8480313,2024,Logan Thompson,WSH,G,5on4,38,8945.0,2.08,2.0,37.0,0.95,2.0,3.54,1.0,23.41,27.0,5.45,1.0,7.12,7.0,16.58,19.0,2.06,23.0,6.0,2.0,0.6,0.8,0.68,0.0,1.0,1.0,6.0,0.0,0.0
8475683,2024,Sergei Bobrovsky,FLA,G,other,45,5277.0,10.27,7.0,139.0,5.71,6.0,16.6,10.0,78.54,72.0,1.78,0.0,44.27,39.0,26.47,44.0,9.32,72.0,20.0,14.0,2.63,2.54,5.1,2.0,2.0,3.0,33.0,0.0,0.0
8475683,2024,Sergei Bobrovsky,FLA,G,all,45,159291.0,116.92,111.0,2312.0,83.15,121.0,311.77,249.0,1266.14,1175.0,50.93,3.0,682.25,575.0,496.47,676.0,111.17,1318.0,282.0,133.0,35.68,34.61,46.62,41.0,43.0,27.0,579.0,2.0,1.0
8475683,2024,Sergei Bobrovsky,FLA,G,5on5,45,127895.0,76.02,74.0,1790.0,58.67,93.0,246.92,199.0,959.46,890.0,39.99,1.0,513.51,428.0,391.66,525.0,73.34,1034.0,209.0,76.0,28.2,25.75,22.07,35.0,32.0,7.0,471.0,2.0,1.0
8475683,2024,Sergei Bobrovsky,FLA,G,4on5,45,13148.0,28.67,28.0,344.0,17.64,21.0,43.98,39.0,201.58,183.0,1.19,0.0,115.69,99.0,60.32,85.0,26.63,185.0,48.0,40.0,4.12,5.79,18.77,3.0,8.0,17.0,71.0,0.0,0.0
8475683,2024,Sergei Bobrovsky,FLA,G,5on4,45,12971.0,1.4,2.0,33.0,0.92,1.0,3.62,0.0,23.31,26.0,7.8,2.0,7.41,7.0,16.93,21.0,1.38,25.0,5.0,1.0,0.62,0.54,0.24,1.0,1.0,0.0,2.0,0.0,0.0
8475839,2024,Louis Domingue,NYR,G,other,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475839,2024,Louis Domingue,NYR,G,all,1,3600.0,1.93,2.0,45.0,1.52,2.0,5.99,8.0,24.12,27.0,1.03,0.0,13.45,12.0,10.32,10.0,1.82,27.0,4.0,3.0,0.61,0.54,0.78,1.0,1.0,0.0,11.0,0.0,0.0
8475839,2024,Louis Domingue,NYR,G,5on5,1,3442.0,1.89,2.0,44.0,1.47,2.0,5.83,7.0,23.39,26.0,1.03,0.0,13.04,12.0,10.0,10.0,1.78,26.0,4.0,3.0,0.57,0.54,0.78,1.0,1.0,0.0,11.0,0.0,0.0
8475839,2024,Louis Domingue,NYR,G,4on5,1,120.0,0.04,0.0,1.0,0.05,0.0,0.16,1.0,0.73,1.0,0.0,0.0,0.41,0.0,0.32,0.0,0.04,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475839,2024,Louis Domingue,NYR,G,5on4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
